Genesymbol_phosphosite,Gene,Log2change,p-value,adj_pvalue
LYRIC_S7,LYRIC,0.422233000683048,0.0723,0.186577595066804
LYRIC_T12,LYRIC,0.321928094887362,0.468446374175787,0.613434413979713
LYSM3_S2,LYSM3,-0.389566811762726,0.431729027299281,0.581037007935101
LYSM3_S3,LYSM3,-0.37851162325373,0.0323,0.11288094905792
LYST_S1,LYST,-0.53605290024021,0.324863879071636,0.48162176032882
LYST_S3,LYST,-0.137503523749935,0.249188052534567,0.403600830237099
LYST_T2,LYST,0.356143810225275,0.0873,0.207399620493359
LZTS1_S4,LZTS1,0.464668267003444,0.0352,0.119837933378654
LZTS3_T8,LZTS3,0.887525270741587,0.00655,0.0431043363994744
M1IP1_T1,M1IP1,-0.321928094887362,0.303304693136795,0.459035933281677
M21D2_S3,M21D2,0.495695162624069,0.140893640338808,0.280220552349782
M3K11_S18,M3K11,-0.27500704749987,0.248279293064414,0.40291079055949
M3K1_S2,M3K1,0.516015147003665,0.0111,0.0604226086956522
M3K1_S3,M3K1,0.411426245726465,0.268858371451376,0.424343751726597
M3K1_S4,M3K1,0.31034012061215,0.0538,0.155023245109321
M3K2_S3,M3K2,0.505890929729957,0.0101,0.0568962879640045
M3K2_S4,M3K2,0.53605290024021,0.0552,0.157426879271071
M3K3_S1,M3K3,0.137503523749935,0.543463103478639,0.674012685047307
M3K3_S3,M3K3,-0.263034405833794,0.0754,0.190768920282543
M3K3_S6,M3K3,-0.0426443374084937,0.750589726761223,0.837929859924254
M3K4_S3,M3K4,0.782408564927373,0.0613,0.169327302813017
M3K7_S1,M3K7,-0.454175893185802,0.0131,0.0661338709677419
M3K7_S4,M3K7,0.124328135002202,0.567940993631233,0.694057710128164
M3KL4_S5,M3KL4,0.0143552929770701,0.925707658119494,0.953897932481981
M4K2_S3,M4K2,0.344828496997441,0.310733412404261,0.46731319198815
M4K3_S3,M4K3,0.111031312388744,0.723988742666592,0.816179200578066
M4K4_S3,M4K4,1.41142624572647,0.000164,0.00547541333333333
M4K5_T1,M4K5,1.33913738491959,0.00999,0.0565875706214689
MA7D1_S2,MA7D1,1.20163386116965,0.0295,0.107366279069767
MA7D1_S3,MA7D1,0,0.997318270378959,0.997916063548017
MA7D1_S3_S6,MA7D1,0.20163386116965,0.218344686776454,0.371171144391202
MA7D3_S3,MA7D3,0.632268215499513,0.0719,0.18627790998448
MACF1_S3,MACF1,-0.124328135002202,0.401256273666023,0.557572535660223
MACOI_S3,MACOI,-1.64154602908752,0.102682439400903,0.230652131862816
MADD_T2,MADD,0.0426443374084937,0.881398431098319,0.927320030029492
MAGI3_S17,MAGI3,-0.137503523749935,0.475029561325082,0.617908582627535
MAGI3_S3,MAGI3,-0.400537929583729,0.194708092816385,0.34346535006145
MAP1A_S16,MAP1A,0.475084882948783,0.0826,0.199932721121315
MAP1A_S3,MAP1A,0.286881147788162,0.245254491985274,0.399667978868709
MAP1A_S8,MAP1A,1.13093086982645,0.00524,0.0368049368863955
MAP1A_T7,MAP1A,0.344828496997441,0.125139830218007,0.260582232736706
MAP1B_S10,MAP1B,0.422233000683048,0.0779,0.193801887729757
MAP1B_S11,MAP1B,1.64154602908752,0.0373,0.12411853820598
MAP1B_S15,MAP1B,-0.238786859587116,0.262335153901032,0.418164123011198
MAP1B_S3,MAP1B,1.31034012061215,0.0037,0.0302277324632953
MAP1B_S4,MAP1B,2.06695024392463,6.97e-06,0.00148891692307692
MAP1B_S5,MAP1B,0.722466024471091,0.127641095222275,0.2637073452447
MAP1B_S6,MAP1B,0.443606651475615,0.207904235537605,0.358629707347039
MAP1B_S7,MAP1B,-0.344828496997441,0.0816,0.198425606207565
MAP1B_S8,MAP1B,-0.0143552929770701,0.946098124946036,0.967543273377527
MAP1B_S9,MAP1B,-0.028569152196771,0.810042171981768,0.875230031776633
MAP1B_T4,MAP1B,1.75274859140713,0.000834,0.0130930156739812
MAP1S_S10,MAP1S,0.31034012061215,0.0279,0.103652225519288
MAP1S_S11,MAP1S,0.422233000683048,0.0255,0.0988421052631579
MAP1S_S3,MAP1S,0.722466024471091,0.0123,0.0637664596273292
MAP1S_S5,MAP1S,0.0840642647884745,0.5473928064451,0.676737613186196
MAP1S_S9,MAP1S,0.713695814843359,0.00303,0.0267093333333333
MAP1S_T16_S18,MAP1S,-0.176322772640463,0.187330003216358,0.334575126999829
MAP1S_T1_S3,MAP1S,-0.028569152196771,0.940180294859445,0.962474022210977
MAP4_S1,MAP4,0.748461233004036,0.250527004856412,0.404722335587391
MAP4_S13,MAP4,-1.05658352836637,0.00323,0.0277935395189003
MAP4_S14,MAP4,0.344828496997441,0.16429643346922,0.306271354858233
MAP4_S15,MAP4,0.150559676575381,0.337544727674708,0.495580180649351
MAP4_S2,MAP4,0.432959407276106,0.301199065961699,0.457647124495203
MAP4_S3,MAP4,2.26002565596146,8.35e-05,0.00388234862385321
MAP4_S4,MAP4,-0.321928094887362,0.037728887855565,0.1252
MAP4_S5,MAP4,2.45154083301783,0.000119,0.00448084210526316
MAP4_S6,MAP4,2.55581615506164,0.000191,0.00604739622641509
MAP4_T3,MAP4,0.464668267003444,0.111745143650695,0.242785110369927
MAP4_T33,MAP4,0.298658315564515,0.421007457298392,0.572469548235229
MAP4_T4,MAP4,1.68706068833989,0.10165080146204,0.229412894872418
MAP7_S2,MAP7,1.08406426478847,0.00736,0.0463633710691824
MARCS_S1,MARCS,0.20163386116965,0.699240946084572,0.797131495103924
MARCS_S10,MARCS,2.14730669878029,1.92e-05,0.00204582127659574
MARCS_S13,MARCS,-0.27500704749987,0.333173820640027,0.490888103558427
MARCS_S14,MARCS,0.250961573533219,0.518765063338911,0.653743190035548
MARCS_S5,MARCS,1.29865831556452,0.0113,0.0609153928955866
MARCS_S6,MARCS,0.55581615506164,0.0833,0.201238012542209
MARCS_S8,MARCS,0.565597175854225,0.000526,0.0104730793650794
MARCS_T13,MARCS,1.40599235967584,0.000357,0.00867891262135922
MARCS_T15,MARCS,-0.978195629681652,0.154796531036403,0.294872965930128
MARE1_S3,MARE1,0.526068811667588,0.208721702359387,0.359202159936705
MARE1_S5,MARE1,0.678071905112638,0.0418,0.133589278876835
MARE2_S6,MARE2,-0.150559676575381,0.773061947078488,0.852001371251995
MARE3_T10,MARE3,0.214124805352847,0.268078055711411,0.423913767920034
MARE3_T11,MARE3,-0.286881147788162,0.0891,0.21031713747646
MARF1_S3,MARF1,-0.214124805352847,0.587752677551468,0.709268773295844
MARK2_S4,MARK2,0.55581615506164,0.00317,0.0275136221837088
MARK2_T2,MARK2,-0.443606651475615,0.480049217410761,0.622427397134246
MARK3_S1,MARK3,-0.970853654340484,0.232901319616335,0.38661552270166
MARK3_S3,MARK3,0.298658315564515,0.152247329526942,0.292643896768162
MARK3_S5,MARK3,0.594548549550354,0.029,0.106319180087848
MARK3_T3,MARK3,0.238786859587116,0.185774435236125,0.332508352988747
MAST2_S3,MAST2,-0.189033824390017,0.22891053228529,0.382765925103416
MAST2_S7,MAST2,0.176322772640463,0.0948,0.219186703601108
MAST3_S3,MAST3,-0.687060688339892,0.186046522837374,0.332757495131989
MAST3_S4,MAST3,-0.321928094887362,0.0269,0.101365838976674
MAST4_S1,MAST4,0.124328135002202,0.465382136836069,0.611393951016535
MAST4_S3,MAST4,0.389566811762726,0.0386,0.126843044619423
MAST4_S4,MAST4,0.238786859587116,0.304640276088608,0.460778768544775
MAST4_S5,MAST4,0.137503523749935,0.549106362969563,0.677655166523305
MAT2B_S24,MAT2B,-0.641546029087524,0.0501,0.148902551928783
MATR3_S1,MATR3,-0.0565835283663676,0.878486516130386,0.925337212689846
MATR3_S10,MATR3,-0.111031312388744,0.630265945290853,0.744251792977268
MATR3_S3,MATR3,0.7311832415722,0.0153,0.0720812793979304
MAVS_S18,MAVS,-0.0143552929770701,0.958922086308347,0.974884654533537
MAVS_S2,MAVS,-1.03562390973072,0.315251102975684,0.472546400389771
MAVS_S4,MAVS,-0.344828496997441,0.204442329891498,0.355132566110518
MB12B_S3,MB12B,-0.963474123974886,0.00563,0.0387294505494505
MBB1A_S13,MBB1A,-0.505890929729957,0.245010479018946,0.39954295943219
MBB1A_S14,MBB1A,0.464668267003444,0.0963,0.22122495412844
MBB1A_S3,MBB1A,-0.678071905112638,0.204780370789251,0.355596427500891
MBB1A_S7,MBB1A,-0.028569152196771,0.941162442082544,0.963282548528383
MBD1_S16,MBD1,0.150559676575381,0.544608914369778,0.674598427693259
MBP_S3,MBP,-0.475084882948783,0.0266,0.101071927162367
MCAF1_S1,MCAF1,0.263034405833794,0.0597,0.166283426028921
MCAF1_S3,MCAF1,0.16349873228288,0.413209190598301,0.566736507323712
MCEE_S1,MCEE,-1.32768736417605,0.000424,0.00943985840707965
MCEE_S2,MCEE,-0.6959938131099,0.035,0.119400544959128
MCF2L_S5,MCF2L,0.356143810225275,0.260032009678474,0.416051215485558
MCF2L_S7,MCF2L,-0.286881147788162,0.152824300945692,0.293460160711666
MCL1_S14,MCL1,-0.286881147788162,0.320473069005163,0.477799681327138
MCL1_S26,MCL1,-0.137503523749935,0.736096682009537,0.825430403829772
MCLN1_S3,MCLN1,-0.356143810225275,0.0171,0.0776398912058024
MCM2_S6,MCM2,-0.150559676575381,0.517509089660701,0.652817511592139
MCMBP_S2,MCMBP,0.150559676575381,0.532818595651904,0.665591301328195
MCMBP_S3,MCMBP,-0.27500704749987,0.109268560880061,0.23979708715484
MCRI1_S1,MCRI1,-0.704871964456353,0.0174,0.0785037837837838
MCRI2_S8,MCRI2,-0.20163386116965,0.683007979814035,0.784699234436496
MDHC_S10,MDHC,-0.669026765509631,0.0554,0.15790734206033
MDHC_S3,MDHC,-0.028569152196771,0.910179731504753,0.944412704335405
MECP2_S19,MECP2,0.678071905112638,0.0263,0.100534768738628
MECP2_S3,MECP2,1.89917563048051,0.000103,0.00422806557377049
MED1_T3,MED1,-0.333423733725192,0.029,0.106319180087848
MEF2A_S5,MEF2A,0.16349873228288,0.454287117167554,0.601552057846407
MEF2C_S2,MEF2C,0.545968369105292,0.000513,0.0103996774193548
MEF2D_S2,MEF2D,0.485426827170242,0.00734,0.0463586901763224
MEN1_T14,MEN1,-0.389566811762726,0.0701,0.183513225300575
MEP50_T3,MEP50,-0.27500704749987,0.128358186732725,0.264424430199676
MEPCE_S16,MEPCE,-0.176322772640463,0.537901847951551,0.669270175041334
MEPCE_S3,MEPCE,0.27500704749987,0.182978632930813,0.32903303185548
MEPCE_S4,MEPCE,0.0840642647884745,0.503277779002925,0.641327001843931
MEPCE_S7_S16,MEPCE,-0.895302621333307,0.352841502550245,0.510259960950513
MEPCE_S9,MEPCE,0.0976107966264223,0.414515805200727,0.567184467881213
MET22_S3,MET22,-0.0143552929770701,0.936079017164721,0.959648662837446
MFF_S1,MFF,0.400537929583729,0.122983589454445,0.257699504597431
MFR1L_S2,MFR1L,-0.31034012061215,0.188264973335151,0.335646488594673
MFR1L_S3,MFR1L,-0.485426827170242,0.217514913165686,0.370235459777722
MFR1L_S3_S10,MFR1L,-0.263034405833794,0.0963,0.22122495412844
MGMT_T5,MGMT,0.111031312388744,0.907332450880155,0.941940487978403
MIA2_S3,MIA2,-0.765534746362977,0.00162,0.0189838139534884
MIA2_S4,MIA2,-0.070389327891398,0.845479328642361,0.901652571942279
MIA2_S5,MIA2,-0.0426443374084937,0.89654646587104,0.935950438182015
MIA2_S8,MIA2,0.0840642647884745,0.685125644863622,0.785535572152497
MIA2_S9,MIA2,0.687060688339892,0.00615,0.0414084295302013
MIA3_S13,MIA3,-0.250961573533219,0.586965021874647,0.708659794973055
MIA3_S16,MIA3,-0.422233000683048,0.0794,0.195302161100196
MIA3_S21,MIA3,-0.238786859587116,0.304287178387041,0.460383743009759
MIA3_S8,MIA3,-1.19534759832222,0.0072,0.0457583756345178
MIC19_S2,MIC19,-0.863938450423972,0.000941,0.0143237933130699
MIC19_Y1,MIC19,-1,0.0292,0.106506627822287
MIC19_Y4,MIC19,-0.298658315564515,0.181257257337325,0.327051376406763
MIC25_S3,MIC25,-0.20163386116965,0.212606760336261,0.364011848124443
MICA3_S3,MICA3,0.367371065648529,0.263601152990734,0.41921707658863
MICA3_S4,MICA3,0.839959587489532,0.0291,0.106374306569343
MID51_S1,MID51,-0.344828496997441,0.27570415078876,0.431611874695252
MIEAP_S3,MIEAP,0.910732661902913,0.174361939731333,0.319387196113576
MILK1_S10,MILK1,0.16349873228288,0.620753084960315,0.735794425912724
MILK1_S13,MILK1,0.137503523749935,0.173935260404972,0.319072448391245
MILK1_S3,MILK1,-0.356143810225275,0.0467,0.143217146356399
MILK2_S21,MILK2,0.37851162325373,0.0433,0.136725346784363
MILK2_S3,MILK2,1.76977173924945,0.0192,0.0832498701298701
MILK2_S6,MILK2,1.52105073690096,8.45e-05,0.00388234862385321
MINK1_S20,MINK1,0.286881147788162,0.0552,0.157426879271071
MINK1_S3,MINK1,2.01077983875324,5.4e-05,0.00303856179775281
MINK1_S9,MINK1,0.773996325111173,0.0246,0.0963227521501173
MINT_S6,MINT,0.344828496997441,0.305604536185575,0.46181880422974
MISP3_S3,MISP3,-0.475084882948783,0.0751,0.190430784810127
MK01_Y15,MK01,-0.659924558402378,0.128621787533229,0.264424430199676
MK03_Y15,MK03,-0.0565835283663676,0.851060081888445,0.905471032601177
MK14_Y9,MK14,1.16992500144231,0.000935,0.0142758536585366
MKL1_T7,MKL1,0.0143552929770701,0.964064490987458,0.977909305772258
ML12A_S3,ML12A,0.176322772640463,0.620168958634711,0.735450188217531
ML12A_T2,ML12A,-0.475084882948783,0.0745,0.189774160732452
ML12B_S3,ML12B,0.176322772640463,0.620168958634711,0.735450188217531
ML12B_T2,ML12B,-0.475084882948783,0.0745,0.189774160732452
MLF2_S4,MLF2,0.411426245726465,0.201739338514914,0.351779459360268
MLF2_S9,MLF2,-0.0840642647884746,0.558751854511672,0.685672454642111
MLIP_S9,MLIP,-0.189033824390017,0.0645,0.17393376344086
MLTK_S11,MLTK,-1.06350294230616,0.131132303525991,0.267608221702593
MLTK_S2,MLTK,-0.823749360308273,0.00212,0.021935867768595
MLTK_S3,MLTK,-0.84799690655495,0.0022,0.0223934959349594
MLTK_S4,MLTK,0.910732661902913,0.00227,0.0226909381237525
MLXPL_S3,MLXPL,-0.389566811762726,0.0196,0.0838947008547009
MLXPL_S5,MLXPL,-0.495695162624069,0.0204,0.086213670886076
MMAB_S1,MMAB,-1.40599235967584,0.0183,0.0807457268722467
MOES_T3,MOES,1,0.0244,0.0958393725490196
MON1A_S1,MON1A,-0.475084882948783,0.0258,0.0994435215454939
MORC2_S1,MORC2,-0.622930350920177,0.0409,0.131468035943517
MORC3_S3,MORC3,0.722466024471091,0.041279962090264,0.13249865470852
MOT1_S3,MOT1,-1.37851162325373,0.00201,0.0216474838709677
MOT1_S8,MOT1,-0.925999418556223,0.0438,0.137523761755486
MOT1_T7,MOT1,-0.918386234446348,0.0128,0.065410612244898
MOT8_T7,MOT8,-0.0143552929770701,0.957614485695923,0.97375296332288
MP2K1_S17,MP2K1,-0.333423733725192,0.17429619705091,0.319383591229769
MP2K2_S17,MP2K2,-0.333423733725192,0.17429619705091,0.319383591229769
MP2K2_S19,MP2K2,0.584962500721156,0.0551,0.157426879271071
MP2K3_S13,MP2K3,-0.505890929729957,0.383757840869839,0.540151564664461
MP2K4_T1,MP2K4,-0.475084882948783,0.109701454090343,0.240355084529288
MP2K6_S13,MP2K6,-0.505890929729957,0.383757840869839,0.540151564664461
MPPB_S1,MPPB,-0.823749360308273,0.0121,0.0630559833506764
MPRIP_S1,MPRIP,1.57046293102604,0.000119,0.00448084210526316
MPRIP_S14,MPRIP,0.0840642647884745,0.578136210277863,0.701722283342593
MPRIP_S17,MPRIP,0.150559676575381,0.702912483521953,0.799941775612538
MPRIP_S20,MPRIP,0.0565835283663675,0.665464722943552,0.770425404952462
MPRIP_S3,MPRIP,1.36176835941915,0.00101,0.0149205899705015
MPRIP_S6,MPRIP,0.594548549550354,0.041,0.131704939063502
MPRIP_T12,MPRIP,0.321928094887362,0.110997971586812,0.241846554697244
MPRIP_T3,MPRIP,0.298658315564515,0.0676,0.179354984046184
MPZL1_S4,MPZL1,1.19534759832222,0.0143,0.0693937984496124
MRC2_S3,MRC2,2.4594316186373,1.73e-05,0.00192699130434783
MRCKA_S1,MRCKA,0.124328135002202,0.504148844152438,0.64194696453481
MRCKA_S3,MRCKA,0.765534746362977,0.029061394021519,0.106374306569343
MRCKB_S15,MRCKB,0.16349873228288,0.706140824111223,0.802257996177179
MRCKB_S5,MRCKB,-0.464668267003444,0.217612660746535,0.370235459777722
MRCKB_S9,MRCKB,-0.27500704749987,0.327489195446808,0.4847963023345
MRP2_S3,MRP2,-0.6959938131099,0.026318107391442,0.100534768738628
MRP2_S4,MRP2,-2.16349873228288,0.000979,0.0146353194029851
MRP2_S5,MRP2,-0.879705766282288,0.0705,0.1838875
MRP3_S3,MRP3,-0.37851162325373,0.103078290134863,0.231097150054221
MRP3_S6,MRP3,0.765534746362977,0.118545350307558,0.252817400080324
MRP_S10,MRP,-1.0071955014042,0.289712013518503,0.445464465367106
MRP_T4,MRP,1.27500704749987,0.000253,0.00735278612716763
MRVI1_S3,MRVI1,1.0703893278914,0.000663,0.0118582285714286
MS3L1_S3,MS3L1,0.31034012061215,0.0599,0.166655111111111
MSH6_S3,MSH6,0.855989697308481,0.0455,0.140917748917749
MT1E_S4,MT1E,-0.214124805352847,0.626753104282915,0.740977229992644
MT1E_S4_T7,MT1E,-0.6959938131099,0.185981948426456,0.332757495131989
MT1E_T7_S10,MT1E,-0.799087306074004,0.110660917352896,0.241371896386456
MT1F_S3_S9,MT1F,-2.10097764772482,0.00158,0.0189838139534884
MT1G_S4,MT1G,-0.214124805352847,0.626753104282915,0.740977229992644
MT1M_S4,MT1M,-0.214124805352847,0.626753104282915,0.740977229992644
MT1X_S4,MT1X,-0.214124805352847,0.626753104282915,0.740977229992644
MT2_S3,MT2,-1.43295940727611,0.017,0.0772558983666062
MT2_S4,MT2,-0.214124805352847,0.626753104282915,0.740977229992644
MTA1_S4,MTA1,0.432959407276106,0.00384,0.0305249523809524
MTA70_S3,MTA70,1.0703893278914,0.00692,0.0447165935483871
MTAP2_S3,MTAP2,0.53605290024021,0.206203542708706,0.356953799476391
MTAP2_T15,MTAP2,0.263034405833794,0.277821697688054,0.433301483033876
MTAP2_T4,MTAP2,0.594548549550354,0.0707,0.18402577962578
MTAP2_T6,MTAP2,0.37851162325373,0.0772,0.192826733167082
MTAP2_T7,MTAP2,0.485426827170242,0.237175285679242,0.391257227249541
MTAP2_T9,MTAP2,0.765534746362977,0.00866,0.0511430188679245
MTCL1_S4,MTCL1,0.238786859587116,0.108076668213822,0.238645482546217
MTG8_S3,MTG8,-0.070389327891398,0.820146032015529,0.882908712023596
MTMR1_S3,MTMR1,-0.028569152196771,0.951344004726148,0.970865258311426
MTMR3_S1,MTMR3,-0.263034405833794,0.0772,0.192826733167082
MTMR3_S3,MTMR3,0.137503523749935,0.272662226407865,0.428591472018389
MTMR5_T4,MTMR5,0.0285691521967709,0.880428009956504,0.926688414010545
MTMRA_S3,MTMRA,-0.565597175854225,0.017586152527247,0.0789878491986125
MTMRC_S3,MTMRC,0.565597175854225,0.0217,0.0892229885057471
MTMRE_S5,MTMRE,-0.526068811667588,0.0755,0.190768920282543
MTOR_S4,MTOR,-0.575312330687437,0.109714800965246,0.240355084529288
MTOR_S5,MTOR,0,0.975881602328759,0.984531640705565
MTP_T10,MTP,-0.111031312388744,0.733868481632425,0.823858948461534
MTSS1_S3,MTSS1,0.400537929583729,0.128774355030525,0.264629450140693
MTSSL_S2,MTSSL,0.389566811762726,0.155240695501985,0.295606617138381
MTSSL_S3,MTSSL,-1.18269229751619,0.011,0.0603373493975904
MTSSL_S5,MTSSL,-0.0840642647884746,0.738577689035921,0.826916402122042
MTSSL_S8,MTSSL,-0.790772037862,0.00757,0.0470938633540373
MTSSL_Y8,MTSSL,-0.422233000683048,0.0614,0.169416639118457
MTUS1_S2,MTUS1,-0.263034405833794,0.574624916385969,0.699154903124619
MTUS1_S3,MTUS1,-0.594548549550354,0.0132,0.0665046277665996
MTX3_S15,MTX3,-0.263034405833794,0.38806448371189,0.544529821919066
MVD1_S2,MVD1,-0.887525270741588,0.00155,0.0188407766990291
MVD1_S3,MVD1,-1.20789285164133,0.00478,0.0347434542815675
MVP_S12,MVP,-0.238786859587116,0.0419,0.133738177182919
MVP_S5,MVP,0.622930350920177,0.215308672670854,0.367559448865894
MXRA7_S31,MXRA7,0.641546029087524,0.0698,0.183398950682057
MY15B_T6,MY15B,-0.238786859587116,0.464335377576996,0.610338994988345
MY18A_S10,MY18A,0.505890929729957,0.0496,0.14820335802683
MY18A_S2,MY18A,-0.855989697308481,0.00442,0.0330378507462687
MY18A_S3,MY18A,-0.298658315564515,0.0546,0.156697306590258
MY18A_S5,MY18A,0.0426443374084937,0.905852542880344,0.941278689106545
MY18A_S7,MY18A,-0.189033824390017,0.137023281096384,0.275145385617759
MY18A_S9,MY18A,0.516015147003665,0.247619513101484,0.402231113075651
MYCB2_S3,MYCB2,0.400537929583729,0.0124,0.0639538619979403
MYCB2_S4,MYCB2,0.22650852980868,0.148539674152177,0.289450073211713
MYCPP_S1,MYCPP,-0.0143552929770701,0.929025660947133,0.955902608103399
MYCPP_S3,MYCPP,-0.344828496997441,0.0757,0.191081451612903
MYCPP_T5,MYCPP,-0.485426827170242,0.0298,0.108143768115942
MYCT1_S1,MYCT1,-1.06350294230616,0.175175480033824,0.320107148756406
MYCT1_S2,MYCT1,-0.411426245726465,0.028984098264055,0.106319180087848
MYCT1_S3,MYCT1,0.27500704749987,0.0898,0.211234570220761
MYCT1_T5,MYCT1,0.0285691521967709,0.841104498853171,0.898709479465902
MYCT_S3,MYCT,-0.0143552929770701,0.971724602477077,0.982358468136281
MYEF2_S11,MYEF2,1.08406426478847,0.00502,0.0357612517780939
MYH10_S12,MYH10,-0.263034405833794,0.714421901643296,0.808547996255283
MYH10_S6,MYH10,-0.485426827170242,0.028852575139866,0.106167300735084
MYH11_S8,MYH11,2.02856915219677,0.00579,0.0395584174624829
MYH14_S7,MYH14,0.0840642647884745,0.551719052014507,0.680041597954381
MYH14_S7_S27,MYH14,-0.250961573533219,0.297390061334047,0.453787150262312
MYH9_S2,MYH9,0.250961573533219,0.48016966448012,0.622427397134246
MYH9_S6,MYH9,0.613531652917927,0.00299,0.0265441696113074
MYH9_S7,MYH9,0.604071323668861,0.00583,0.0397233197278912
MYL6_S7,MYL6,0.443606651475615,0.00511,0.0360943300423131
MYL9_S3,MYL9,0.176322772640463,0.620168958634711,0.735450188217531
MYL9_T2,MYL9,-0.475084882948783,0.0745,0.189774160732452
MYLK_S2,MYLK,0.575312330687437,0.0333,0.1154891966759
MYLK_S3,MYLK,1.15055967657538,0.0289,0.106263729809104
MYLK_S33,MYLK,1.1243281350022,0.00276,0.0251768306010929
MYLK_S4,MYLK,0.6959938131099,0.000729,0.0124601774744027
MYLK_S8,MYLK,0.613531652917927,0.227657118853145,0.381474424539437
MYLK_S9,MYLK,0.0426443374084937,0.896373145321196,0.935950438182015
MYLK_T4,MYLK,0.333423733725192,0.0354,0.12020554428668
MYLK_T7,MYLK,0.650764559116902,0.550327427657509,0.678660368802956
MYLK_T8,MYLK,1.70929063572336,0.0111,0.0604226086956522
MYO1E_S12,MYO1E,0.27500704749987,0.216768852510447,0.369495715919782
MYO1E_S3,MYO1E,0.111031312388744,0.777694674700899,0.855973301891231
MYO1F_S1,MYO1F,0.111031312388744,0.509531804171333,0.646365117799105
MYO9B_S15,MYO9B,0.189033824390017,0.0748,0.190248044692737
MYO9B_S2,MYO9B,-0.070389327891398,0.634809950348056,0.747854206385101
MYO9B_S3,MYO9B,0.575312330687437,0.013,0.0658281092012133
MYO9B_S7,MYO9B,0.27500704749987,0.102433296216232,0.2305554820004
MYO9B_T2,MYO9B,0.124328135002202,0.809937015316479,0.875230031776633
MYO9B_T7,MYO9B,1.11103131238874,0.000144,0.00507853521126761
MYOF_S5,MYOF,0.941106310946431,0.0011,0.01565
MYOF_S7,MYOF,0.27500704749987,0.385105270795058,0.541439414975197
MYOF_T5,MYOF,0.782408564927373,0.0328,0.114071111111111
MYPT1_S1,MYPT1,0.823749360308273,0.000324,0.00837234871794872
MYPT1_S3,MYPT1,2.49569516262407,0.000283,0.00778716483516484
MYPT1_S4,MYPT1,1.40599235967584,4.09e-05,0.00262598974358974
MYPT1_T1,MYPT1,0.632268215499513,0.102948592115927,0.231092133266052
MYPT1_T2,MYPT1,0.344828496997441,0.355567561857599,0.512868284215175
MYPT1_T3,MYPT1,-0.0565835283663676,0.873363327918186,0.9219653343622
MYPT1_Y4,MYPT1,1.33342373372519,0.00617,0.0414200536193029
MYPT2_S3,MYPT2,2.05658352836637,0.00212,0.021935867768595
N4BP1_S4,N4BP1,0.0285691521967709,0.861774255033133,0.91338951729226
N4BP1_T5,N4BP1,1.35614381022528,0.00831,0.0500198076923077
NAB2_S3,NAB2,0.545968369105292,0.27246387513113,0.428548708120823
NADK_S1,NADK,-0.028569152196771,0.952438064957757,0.970865258311426
NADK_S3,NADK,-0.0565835283663676,0.686607677525154,0.786265499245119
NAGK_S7,NAGK,-0.20163386116965,0.152188095372223,0.292643896768162
NAKD2_S14,NAKD2,-1.34482849699744,3.72e-06,0.00117131555555556
NAV1_S3,NAV1,0.432959407276106,0.0179,0.0796828444444444
NAV2_S3,NAV2,0.111031312388744,0.51929474983004,0.654081515882505
NB5R3_S3,NB5R3,-1.26903314645524,0.00337,0.0282696147403685
NBEL1_S3,NBEL1,0.176322772640463,0.528687794368109,0.662082639208674
NBEL2_S3,NBEL2,-0.20163386116965,0.319112937572016,0.476481094621543
NBEL2_T9,NBEL2,0.575312330687437,0.0169,0.0769410909090909
NBN_S13,NBN,0.0976107966264223,0.622407991897994,0.737058222611765
NBN_S7,NBN,0,0.995539591219445,0.996758609180007
NCBP3_S4,NCBP3,0.321928094887362,0.127232297863286,0.263208316135546
NCF1B_S8,NCF1B,0.16349873228288,0.430273496845118,0.579981857429299
NCF1C_S8,NCF1C,0.16349873228288,0.430273496845118,0.579981857429299
NCF1_S8,NCF1,0.16349873228288,0.430273496845118,0.579981857429299
NCF2_T28,NCF2,0.070389327891398,0.759364698591355,0.843277170499
NCF4_S3,NCF4,0.678071905112638,0.222993782687848,0.376057269066021
NCK1_S4,NCK1,0.333423733725192,0.054,0.155497476719344
NCK1_S7,NCK1,0.925999418556223,0.0611,0.168961236885699
NCK2_S3,NCK2,0.985500430304885,0.0145,0.07016038647343
NCK5L_S3,NCK5L,0.31034012061215,0.138551652951889,0.277546671193224
NCOA1_S6,NCOA1,-0.124328135002202,0.400268637193487,0.556571237374455
NCOA2_S3,NCOA2,0.286881147788162,0.15042811488909,0.291264112948787
NCOA2_S7,NCOA2,0.0426443374084937,0.710586351875553,0.80584611643858
NCOA3_S3,NCOA3,-0.028569152196771,0.817105851499234,0.880961486395729
NCOR1_S1,NCOR1,-0.22650852980868,0.473360464039173,0.616607973360494
NCOR1_S3,NCOR1,-0.641546029087524,0.0164,0.0753497247706422
NCOR1_S4,NCOR1,0.0143552929770701,0.950484828630445,0.970641929400748
NCOR1_S6,NCOR1,0.250961573533219,0.236732855530964,0.390886297559864
NCOR2_S1,NCOR2,-0.189033824390017,0.312183167301064,0.468789595755241
NCOR2_S3,NCOR2,-0.028569152196771,0.883469516032579,0.928718584443987
NCOR2_S4,NCOR2,-0.070389327891398,0.764303420091702,0.846018425775599
NCOR2_S5,NCOR2,0.124328135002202,0.750492241870464,0.837929859924254
NCOR2_S8,NCOR2,-0.604071323668861,0.356452356969768,0.5134062133174
